age,duration,euribor3m,nr.employed,y 
-1.057857191,-0.834187992,0.306561987,0.398115295,no
0.957280625,-0.151518054,0.712459879,0.331679907,no
-0.865939304,0.804991238,0.772998627,0.845170093,no
-0.76998036,-0.247940361,0.713036439,0.331679907,no
-0.290185642,0.6237173,0.714189558,0.331679907,no
-0.961898248,-0.490924576,0.772422068,0.845170093,no
1.724952175,-0.498638361,-1.272057942,-0.940280958,yes
-0.76998036,0.141605762,0.771845508,0.845170093,no
0.189609076,-0.475497007,0.770692389,0.845170093,no
-0.290185642,-0.16308873,0.71188332,0.331679907,no
0.381526963,-0.21322833,-1.312993667,-0.940280958,no
1.628993231,-0.583489992,0.772422068,0.845170093,no
1.149198513,-0.587346884,0.772422068,0.845170093,no
-0.290185642,0.889842869,-1.684874549,-2.191480765,yes
-0.865939304,-0.101378454,0.230456132,0.398115295,no
0.189609076,1.692076468,-1.235158134,-0.940280958,no
-1.057857191,-0.093664669,0.774151746,0.845170093,no
-1.153816135,0.589005269,-1.361424666,-1.257233122,yes
-0.865939304,0.191745362,-1.570139207,-2.428156834,no
0.957280625,-0.652914053,0.71130676,0.331679907,no
-0.002308811,-0.020383715,0.71188332,0.331679907,no
0.957280625,-0.043525069,-1.322795179,-0.940280958,no
1.916870062,0.010471423,0.713612998,0.331679907,no
-1.057857191,0.430872685,0.773575187,0.845170093,no
0.861321682,-0.11294913,-1.366037142,-1.257233122,no
-1.249775079,-0.672198515,-1.494609912,-2.815696597,no
0.093650133,-0.26336793,0.71188332,0.331679907,no
-0.386144586,-0.105235346,-1.721774357,-2.191480765,no
-0.386144586,-0.0782371,0.773575187,0.845170093,no
-0.865939304,-0.649057161,-1.318759262,-0.940280958,no
-0.674021417,-0.656770945,0.774151746,0.845170093,no
-0.290185642,3.188550683,-1.312993667,-0.940280958,yes
-0.098267755,0.450157146,0.712459879,0.331679907,no
0.28556802,-0.16308873,-1.250148681,-0.940280958,no
1.053239569,-0.633629592,0.713036439,0.331679907,no
-0.482103529,-0.741622576,-1.250148681,-0.940280958,no
0.189609076,-0.560348638,-1.68372143,-2.191480765,no
1.245157456,-0.062809531,-1.675073037,-2.069682553,no
1.053239569,-0.16308873,0.713612998,0.331679907,no
3.836048935,-0.703053653,-1.607039015,-1.257233122,no
-0.674021417,-0.799475961,0.772998627,0.845170093,no
-0.194226698,-0.074380207,0.771845508,0.845170093,no
-1.057857191,-0.568062422,0.774728306,0.845170093,no
-0.76998036,-0.625915807,0.773575187,0.845170093,no
-0.578062473,-0.244083469,0.77011583,0.845170093,no
-0.674021417,-0.537207284,0.777611103,0.845170093,no
-0.194226698,-0.556491746,-1.343551321,-0.940280958,no
-1.345734022,1.271675207,-1.569562647,-2.428156834,yes
0.477485907,2.04691056,0.328471248,0.398115295,yes
-0.098267755,-0.1283767,-1.312993667,-0.940280958,no
0.765362738,0.164747115,-1.661235609,-2.069682553,no
-0.002308811,-0.591203776,0.774151746,0.845170093,no
1.3411164,-0.687626084,0.773575187,0.845170093,no
-1.633610853,-0.548777961,-1.591471909,-1.257233122,no
-0.865939304,-0.348219561,0.774151746,0.845170093,no
-0.002308811,0.342164162,0.773575187,0.845170093,no
1.053239569,-0.899755161,0.773575187,0.845170093,no
-0.76998036,0.693141361,-1.330867012,-0.940280958,no
-0.865939304,-0.818760422,-1.322795179,-0.940280958,no
-0.674021417,-0.120662915,-1.66008249,-2.069682553,no
-1.345734022,-0.136090484,-1.322795179,-0.940280958,no
0.669403794,-0.475497007,0.775881425,0.845170093,no
-1.057857191,-0.386788484,0.774151746,0.845170093,no
1.245157456,1.233106284,-1.361424666,-1.257233122,yes
-1.441692966,-0.309650638,0.771845508,0.845170093,no
0.765362738,-0.598917561,0.775881425,0.845170093,no
-0.002308811,0.099179946,0.712459879,0.331679907,no
0.573444851,-0.857329345,0.772998627,0.845170093,no
-1.345734022,0.245741854,0.772422068,0.845170093,no
0.477485907,-0.3790747,0.71188332,0.331679907,no
-1.153816135,-0.139947377,0.712459879,0.331679907,no
-0.098267755,-0.544921069,0.774151746,0.845170093,no
-0.578062473,-0.456212546,-1.277823537,-0.940280958,no
-0.482103529,-0.66448473,-1.661235609,-2.069682553,no
-0.961898248,-0.359790238,-1.338938845,-0.940280958,no
0.381526963,0.434729577,0.775881425,0.845170093,no
-1.345734022,-0.541064176,0.771845508,0.845170093,no
-0.865939304,-0.942180976,-1.349316916,-0.940280958,no
-0.961898248,-0.390645376,0.262166905,0.398115295,no
-0.674021417,-0.124519807,0.773575187,0.845170093,no
0.477485907,0.527294992,0.774151746,0.845170093,no
-1.53765191,-0.143804269,0.772998627,0.845170093,no
-1.153816135,-0.31350753,0.77011583,0.845170093,no
1.628993231,0.303595238,0.772998627,0.845170093,no
-1.249775079,-0.440784976,0.772998627,0.845170093,no
-1.633610853,-0.274938607,0.773575187,0.845170093,no
-0.098267755,-0.841901776,0.773575187,0.845170093,no
0.28556802,-0.475497007,-1.357965309,-0.940280958,no
-1.82552874,0.268883208,-1.661812168,-2.069682553,yes
1.3411164,-0.718481222,0.774728306,0.845170093,no
1.149198513,-0.506352146,-1.307228072,-0.940280958,no
0.381526963,2.089336376,0.71188332,0.331679907,no
-0.386144586,-0.649057161,0.772998627,0.845170093,no
0.957280625,1.317957915,0.262166905,0.398115295,no
0.189609076,-0.058952638,0.772998627,0.845170093,no
1.149198513,-0.429214299,0.328471248,0.398115295,no
-0.76998036,-0.344362669,-1.581093838,-2.815696597,no
-0.865939304,-0.282652392,0.712459879,0.331679907,no
-0.386144586,-0.641343376,-1.322795179,-0.940280958,no
-0.386144586,-0.31350753,0.772422068,0.845170093,no
1.533034287,0.288167669,-1.307228072,-0.940280958,yes
-0.098267755,0.168604008,0.71188332,0.331679907,no
-1.729569797,-0.587346884,-1.370649618,-0.940280958,no
-1.249775079,-0.448498761,-1.343551321,-0.940280958,no
-0.961898248,-0.710767438,-1.367190261,-0.940280958,no
1.820911118,-0.541064176,0.714189558,0.331679907,no
-0.098267755,-0.386788484,0.773575187,0.845170093,no
-0.386144586,-0.595060669,-1.66008249,-2.069682553,no
-0.961898248,-0.799475961,0.77011583,0.845170093,no
-1.057857191,-0.220942115,-1.68314487,-2.428156834,yes
-0.76998036,-0.868900022,-1.277823537,-0.940280958,no
0.093650133,-0.741622576,-1.343551321,-0.940280958,no
-0.674021417,0.141605762,-1.330867012,-0.940280958,no
-0.098267755,0.619860407,-1.349316916,-0.940280958,no
0.573444851,-0.406072946,0.772998627,0.845170093,no
-0.578062473,1.364240622,-1.367190261,-0.940280958,no
-0.961898248,-0.502495253,0.773575187,0.845170093,no
-0.098267755,1.182966684,0.712459879,0.331679907,no
-0.76998036,-0.409929838,0.773575187,0.845170093,no
-0.865939304,-0.471640115,0.712459879,0.331679907,no
-0.578062473,-0.143804269,0.774728306,0.845170093,no
0.477485907,0.014328316,0.774728306,0.845170093,no
0.765362738,4.785304097,0.773575187,0.845170093,yes
0.765362738,-0.155374946,0.328471248,0.398115295,no
-0.865939304,-0.105235346,0.262166905,0.398115295,no
0.861321682,-0.502495253,0.770692389,0.845170093,no
0.861321682,-0.460069438,0.287535523,0.398115295,no
-0.386144586,-0.498638361,0.774151746,0.845170093,no
-0.386144586,-0.66448473,0.230456132,0.398115295,no
-0.674021417,-0.217085223,-1.581093838,-2.815696597,yes
1.245157456,0.816561915,-1.312993667,-0.940280958,no
-1.057857191,-0.517922823,-1.676226156,-2.069682553,no
1.533034287,-0.460069438,0.772998627,0.845170093,no
-0.098267755,3.14998176,0.717072355,0.845170093,no
-0.674021417,-0.803332853,0.774151746,0.845170093,no
-0.76998036,-0.170802515,-1.343551321,-0.940280958,no
0.573444851,-0.490924576,0.775881425,0.845170093,no
-0.002308811,0.612146623,0.717072355,0.845170093,no
-0.194226698,-0.506352146,0.776457984,0.845170093,no
-0.386144586,-0.11294913,0.713036439,0.331679907,no
-0.482103529,-0.903612053,0.346921152,0.398115295,no
-0.578062473,-0.139947377,0.712459879,0.331679907,no
-0.098267755,-0.035811284,0.713612998,0.331679907,no
-1.057857191,-0.471640115,-1.361424666,-1.257233122,no
1.245157456,0.238028069,-1.349316916,-0.940280958,no
0.573444851,4.488323389,-1.277823537,-0.940280958,yes
0.093650133,0.029755885,0.774151746,0.845170093,no
-0.578062473,-0.687626084,0.262166905,0.398115295,no
-0.194226698,-0.525636607,0.716495796,0.331679907,no
1.053239569,-0.429214299,0.773575187,0.845170093,no
-0.386144586,-0.355933346,0.71130676,0.331679907,no
-0.76998036,-0.448498761,0.775881425,0.845170093,no
-0.76998036,-0.695339869,0.306561987,0.398115295,no
-0.482103529,-0.031954392,-1.27494074,-0.940280958,no
-0.482103529,-0.791762176,0.776457984,0.845170093,no
0.28556802,-0.035811284,-1.349316916,-0.940280958,no
-0.290185642,-0.406072946,0.71130676,0.331679907,no
-1.249775079,-0.56420553,-1.360271547,-1.257233122,no
0.765362738,-0.143804269,0.777611103,0.845170093,no
-1.53765191,0.569720808,-1.361424666,-1.257233122,yes
-0.194226698,0.396160654,0.771268949,0.845170093,no
-0.578062473,2.332320591,-1.312993667,-0.940280958,yes
0.573444851,0.114607516,0.712459879,0.331679907,no
-0.386144586,-0.402216053,0.775881425,0.845170093,no
1.724952175,0.191745362,0.287535523,0.398115295,no
-0.865939304,0.407731331,-1.330867012,-0.940280958,no
1.628993231,-0.375217807,-1.357965309,-0.940280958,no
-1.53765191,-0.822617315,-1.355659071,-0.940280958,no
-0.76998036,0.3228797,-1.312993667,-0.940280958,no
-0.76998036,-0.147661161,0.773575187,0.845170093,no
0.957280625,1.61108173,0.716495796,0.845170093,no
0.381526963,-0.683769192,-1.277823537,-0.940280958,no
0.28556802,0.6738569,0.772998627,0.845170093,no
0.093650133,4.18748579,0.775304865,0.845170093,yes
-1.441692966,0.130035085,0.772422068,0.845170093,no
1.628993231,-0.780191499,0.230456132,0.398115295,no
-0.674021417,-0.124519807,0.771845508,0.845170093,no
-0.194226698,0.118464408,0.712459879,0.331679907,no
1.533034287,-0.116806023,0.774728306,0.845170093,no
0.381526963,-0.105235346,0.776457984,0.845170093,no
-0.002308811,-0.26336793,-1.357965309,-0.940280958,no
-0.865939304,0.049040346,-1.676226156,-2.069682553,yes
-0.482103529,-0.444641869,-1.318759262,-0.940280958,no
-1.153816135,0.076038592,-1.322795179,-0.940280958,no
-0.865939304,-0.784048392,-1.318759262,-0.940280958,no
-1.153816135,-0.035811284,0.768962711,0.845170093,no
-0.098267755,-0.043525069,0.712459879,0.331679907,no
0.189609076,2.787433883,-1.277823537,-0.940280958,no
0.765362738,-0.16308873,0.772998627,0.845170093,no
1.820911118,-0.16308873,-1.343551321,-0.940280958,no
0.573444851,-0.953751653,-1.277823537,-0.940280958,no
-0.098267755,-0.676055407,-1.343551321,-0.940280958,no
-1.057857191,-0.282652392,-1.357965309,-0.940280958,yes
1.3411164,-0.587346884,0.712459879,0.331679907,no
-0.578062473,1.233106284,0.712459879,0.331679907,no
0.093650133,0.087609269,-1.300885917,-0.940280958,yes
-0.578062473,-0.390645376,-1.581093838,-2.815696597,no
1.149198513,-0.637486484,0.774728306,0.845170093,no
0.381526963,-0.074380207,0.772422068,0.845170093,no
-1.441692966,-0.880470699,0.773575187,0.845170093,no
-0.961898248,0.315165915,-1.357965309,-0.940280958,no
-0.865939304,1.198394253,0.712459879,0.331679907,no
1.820911118,-0.502495253,-1.357965309,-0.940280958,no
-0.76998036,-0.583489992,-1.579940719,-1.257233122,no
-0.865939304,-0.537207284,0.712459879,0.331679907,no
0.28556802,-0.660627838,-1.277823537,-0.940280958,no
-0.290185642,-0.652914053,0.773575187,0.845170093,no
0.477485907,4.42275622,-1.581093838,-2.815696597,yes
-1.057857191,-0.139947377,-1.277823537,-0.940280958,no
-1.057857191,-0.182373192,0.713612998,0.331679907,no
-0.674021417,-0.348219561,-1.349316916,-0.940280958,no
0.765362738,-0.452355653,0.772998627,0.845170093,no
1.533034287,-0.429214299,0.774728306,0.845170093,no
-0.482103529,-0.633629592,-1.330867012,-0.940280958,no
-0.865939304,0.130035085,-1.710243167,-2.191480765,yes
-0.674021417,2.29760856,0.773575187,0.845170093,yes
0.765362738,0.596719054,0.776457984,0.845170093,no
1.628993231,0.099179946,-1.361424666,-1.257233122,yes
1.3411164,-0.895898268,0.772422068,0.845170093,no
-0.674021417,-0.976893007,-1.573022004,-2.428156834,no
-0.194226698,-0.710767438,0.776457984,0.845170093,no
-0.578062473,-0.301936853,-1.359118428,-0.940280958,no
-1.057857191,-0.583489992,-1.357965309,-0.940280958,no
-0.961898248,-0.11294913,0.306561987,0.398115295,no
-0.290185642,-0.598917561,0.230456132,0.398115295,no
-0.194226698,-0.691482976,0.773575187,0.845170093,no
-0.76998036,0.712425823,0.772998627,0.845170093,no
-0.290185642,-0.190086977,0.717648915,0.845170093,no
1.628993231,-0.66448473,0.774728306,0.845170093,no
-0.290185642,-0.71462433,-1.201141123,-0.940280958,no
0.381526963,-0.494781469,0.776457984,0.845170093,no
1.3411164,-0.726195007,0.773575187,0.845170093,no
-1.153816135,-0.286509284,0.772998627,0.845170093,no
-0.865939304,-0.232512792,0.764350235,0.845170093,no
0.573444851,0.5735777,0.771268949,0.845170093,no
1.820911118,-0.487067684,0.712459879,0.331679907,no
1.533034287,-0.1283767,-1.322795179,-0.940280958,no
-1.057857191,0.234171177,-1.628371717,-2.428156834,yes
1.053239569,0.326736592,0.713612998,0.331679907,no
1.149198513,-0.625915807,0.328471248,0.398115295,no
0.573444851,-0.371360915,-1.322795179,-0.940280958,no
-0.76998036,2.031482991,-1.349316916,-0.940280958,no
0.957280625,-0.332791992,-1.307228072,-0.940280958,no
-1.345734022,0.2727401,0.713612998,0.331679907,no
0.189609076,0.014328316,-1.4848084,-2.815696597,yes
-0.961898248,-0.602774453,-1.716008762,-2.191480765,no
0.093650133,-0.317364423,0.306561987,0.398115295,no
-0.76998036,-0.934467191,0.712459879,0.331679907,no
0.573444851,-0.660627838,0.716495796,0.845170093,no
0.765362738,0.392303761,0.712459879,0.331679907,no
-0.002308811,-0.96532233,-1.277823537,-0.940280958,no
-0.386144586,-0.452355653,0.771845508,0.845170093,no
-0.76998036,-0.826474207,-1.330867012,-0.940280958,no
-0.865939304,-0.745479468,-1.673919918,-2.069682553,no
0.477485907,-0.143804269,-1.272057942,-0.940280958,no
-0.961898248,-0.240226577,-1.664118406,-2.069682553,no
1.437075344,-0.101378454,0.774728306,0.845170093,no
-1.53765191,-0.645200269,-1.27494074,-0.940280958,no
-0.578062473,-0.409929838,-1.581093838,-2.815696597,no
1.820911118,-0.456212546,0.230456132,0.398115295,no
-0.386144586,0.141605762,0.772998627,0.845170093,no
-0.674021417,-0.425357407,0.230456132,0.398115295,no
-0.098267755,-0.244083469,0.773575187,0.845170093,no
-0.76998036,-0.679912299,-1.360271547,-1.257233122,yes
1.724952175,-0.124519807,0.71188332,0.331679907,no
-0.002308811,-0.942180976,0.328471248,0.398115295,no
-1.057857191,-0.753193253,0.775304865,0.845170093,no
-0.386144586,-0.745479468,0.773575187,0.845170093,no
0.093650133,-0.841901776,-1.260526752,-0.940280958,no
-0.098267755,0.542722561,0.712459879,0.331679907,no
-0.578062473,2.617730621,-1.349316916,-0.940280958,yes
-0.386144586,-0.533350392,0.716495796,0.845170093,no
-0.578062473,2.802861452,-1.4848084,-2.815696597,yes
0.573444851,-0.861186238,0.714189558,0.331679907,no
-0.386144586,0.635287977,0.716495796,0.845170093,no
-1.345734022,0.3730193,-1.579940719,-2.815696597,no
-0.002308811,-0.649057161,0.773575187,0.845170093,no
-0.098267755,-0.602774453,0.716495796,0.845170093,no
1.533034287,0.0721817,-1.655470014,-2.069682553,yes
0.477485907,0.052897239,-1.330867012,-0.940280958,no
0.28556802,0.712425823,0.71188332,0.331679907,no
-0.961898248,0.951553146,-1.267445466,-0.940280958,yes
0.189609076,0.535008777,0.712459879,0.331679907,no
-0.002308811,0.0220421,0.712459879,0.331679907,no
-0.482103529,0.091466162,0.716495796,0.845170093,no
1.245157456,-0.220942115,0.774151746,0.845170093,no
1.3411164,-0.595060669,0.774728306,0.845170093,no
1.533034287,-0.41378673,0.775304865,0.845170093,no
1.533034287,-0.390645376,0.230456132,0.398115295,no
0.573444851,1.028690992,-1.224203503,-0.940280958,no
0.477485907,-0.166945623,-1.349316916,-0.940280958,no
0.573444851,-0.004956146,0.771268949,0.845170093,no
0.093650133,-0.629772699,0.716495796,0.845170093,no
1.533034287,2.610016837,0.713036439,0.331679907,no
-1.153816135,-0.544921069,0.713612998,0.331679907,no
1.245157456,0.033612777,0.71130676,0.331679907,no
0.765362738,-0.421500515,0.713612998,0.331679907,no
-0.961898248,-0.251797253,-1.367190261,-0.940280958,no
0.861321682,-0.429214299,0.262166905,0.398115295,no
1.149198513,-0.656770945,0.775304865,0.845170093,no
0.28556802,-0.757050145,0.230456132,0.398115295,no
-0.76998036,-0.730051899,0.773575187,0.845170093,no
-0.865939304,0.801134346,0.306561987,0.398115295,no
-0.482103529,-0.166945623,-1.338938845,-0.940280958,no
-0.002308811,-0.544921069,0.774151746,0.845170093,no
0.861321682,-0.197800761,0.71130676,0.331679907,no
0.669403794,-0.217085223,0.772998627,0.845170093,no
0.861321682,0.249598746,0.71130676,0.331679907,no
-1.53765191,-0.286509284,0.773575187,0.845170093,no
1.053239569,-0.687626084,0.774728306,0.845170093,no
-0.482103529,-0.305793746,-1.277823537,-0.940280958,no
-0.76998036,0.103036839,0.773575187,0.845170093,no
0.189609076,-0.652914053,0.774151746,0.845170093,no
0.093650133,-0.26336793,0.775881425,0.845170093,no
-0.194226698,3.115269729,0.772998627,0.845170093,yes
-0.482103529,0.365305515,0.713612998,0.331679907,no
-0.482103529,-0.220942115,0.773575187,0.845170093,no
1.3411164,-0.571919315,0.713612998,0.331679907,no
-0.194226698,0.411588223,-1.357965309,-0.940280958,no
-0.76998036,-0.201657653,-1.343551321,-0.940280958,no
1.628993231,0.226457392,0.772422068,0.845170093,no
2.300705836,1.676648899,-1.280706335,-0.940280958,yes
-0.290185642,2.286037883,0.713612998,0.331679907,no
0.765362738,-0.147661161,-1.27494074,-0.940280958,no
-0.386144586,0.920698007,0.772998627,0.845170093,no
-0.194226698,-0.911325838,-1.370649618,-0.940280958,no
1.820911118,0.839703269,-1.675649597,-1.986638318,yes
2.012829006,-0.3289351,-1.684874549,-2.191480765,yes
-0.961898248,-0.197800761,0.773575187,0.845170093,no
-0.961898248,1.969772714,0.262166905,0.398115295,no
1.820911118,-0.757050145,0.771268949,0.845170093,no
0.189609076,-0.668341622,-1.357965309,-0.940280958,no
-0.578062473,-0.359790238,0.712459879,0.331679907,no
0.189609076,1.599511053,0.712459879,0.331679907,yes
-0.482103529,1.036404776,0.772422068,0.845170093,no
0.28556802,-0.899755161,-1.367190261,-0.940280958,no
0.765362738,-0.772477715,0.716495796,0.331679907,no
-0.578062473,1.857922837,0.287535523,0.398115295,no
-1.345734022,0.064467916,-1.645668502,-2.428156834,yes
0.861321682,-0.093664669,0.717648915,0.845170093,no
-1.729569797,-0.051238854,-1.357965309,-0.940280958,no
-1.249775079,-0.787905284,-1.367190261,-0.940280958,no
-1.345734022,-0.880470699,0.77011583,0.845170093,no
-0.578062473,0.454014038,0.714189558,0.331679907,no
0.477485907,0.712425823,0.716495796,0.845170093,no
-1.633610853,-0.660627838,0.774151746,0.845170093,no
-0.386144586,-0.251797253,0.714189558,0.331679907,no
-0.386144586,-0.039668177,-1.322795179,-0.940280958,no
-1.729569797,0.531151884,0.71188332,0.331679907,no
0.573444851,-0.298079961,0.712459879,0.331679907,no
-0.578062473,-0.787905284,0.287535523,0.398115295,no
0.189609076,0.654572438,-1.357965309,-0.940280958,no
1.724952175,0.319022808,0.287535523,0.398115295,no
-0.578062473,0.966980715,-1.675073037,-2.069682553,no
0.093650133,-0.706910545,0.772422068,0.845170093,no
0.957280625,-0.409929838,0.712459879,0.331679907,no
1.628993231,4.202913359,-1.277823537,-0.940280958,yes
-0.386144586,-0.31350753,0.306561987,0.398115295,no
-1.057857191,-0.595060669,0.230456132,0.398115295,no
0.477485907,0.0220421,0.717648915,0.845170093,no
1.3411164,-0.159231838,-1.330867012,-0.940280958,no
0.28556802,0.885985977,0.328471248,0.398115295,no
-1.441692966,-0.043525069,-1.267445466,-0.940280958,no
-0.290185642,-0.733908792,-1.370649618,-0.940280958,no
0.861321682,-0.101378454,0.775304865,0.845170093,no
1.3411164,0.191745362,0.712459879,0.331679907,no
-1.153816135,0.569720808,-1.357965309,-0.940280958,yes
1.437075344,1.26010453,0.230456132,0.398115295,no
-0.386144586,1.503088745,0.713036439,0.331679907,no
-0.098267755,-0.244083469,0.712459879,0.331679907,no
-1.633610853,0.110750623,-1.27494074,-0.940280958,no
-0.674021417,-0.425357407,-1.232851896,-0.940280958,no
0.28556802,0.184031577,0.774151746,0.845170093,no
0.573444851,0.635287977,0.71188332,0.331679907,no
0.189609076,0.311309023,0.712459879,0.331679907,no
0.765362738,-0.460069438,0.776457984,0.845170093,no
0.957280625,-0.807189745,0.230456132,0.398115295,no
-0.578062473,-0.598917561,0.716495796,0.331679907,no
-0.674021417,0.018185208,0.771845508,0.845170093,no
-0.865939304,0.137748869,-1.330867012,-0.940280958,no
0.093650133,-0.81490353,0.773575187,0.845170093,no
1.053239569,-0.232512792,0.328471248,0.398115295,no
-0.865939304,-0.629772699,0.774151746,0.845170093,no
0.477485907,-0.641343376,0.776457984,0.845170093,no
-0.578062473,0.619860407,0.714189558,0.331679907,no
0.381526963,-0.36364713,0.717072355,0.845170093,no
-0.386144586,-0.197800761,0.775304865,0.845170093,no
-0.865939304,-0.286509284,-1.343551321,-0.940280958,no
-1.345734022,-0.024240607,0.712459879,0.331679907,no
-0.002308811,-0.271081715,0.71130676,0.331679907,no
1.437075344,0.986265176,0.306561987,0.398115295,yes
-0.002308811,-0.352076453,0.71188332,0.331679907,no
-1.441692966,-0.325078207,0.770692389,0.845170093,no
0.477485907,-0.745479468,0.772998627,0.845170093,no
1.628993231,-0.537207284,0.416108293,0.398115295,no
-0.098267755,0.6738569,-1.27494074,-0.940280958,no
-0.482103529,0.446300254,0.713036439,0.331679907,no
1.916870062,2.586875483,0.71130676,0.331679907,yes
0.28556802,-0.166945623,0.71130676,0.331679907,no
-0.674021417,0.465584715,0.772998627,0.845170093,no
0.381526963,-0.471640115,0.772422068,0.845170093,no
-0.578062473,-0.980749899,-1.575328242,-2.428156834,no
1.533034287,-0.86504313,0.771268949,0.845170093,no
0.189609076,-0.652914053,0.712459879,0.331679907,no
0.189609076,0.689284469,-1.242653407,-0.940280958,no
-0.961898248,-0.46392633,-1.35681219,-1.257233122,no
0.189609076,2.691011575,0.772422068,0.845170093,no
-1.249775079,-0.706910545,0.71130676,0.331679907,no
-0.961898248,-0.487067684,-1.581093838,-2.815696597,no
1.053239569,-0.911325838,0.771268949,0.845170093,no
1.628993231,3.396822867,0.77011583,0.845170093,yes
1.724952175,-0.101378454,0.770692389,0.845170093,no
0.28556802,-0.174659407,0.712459879,0.331679907,no
1.533034287,-0.772477715,0.768962711,0.845170093,no
-0.290185642,-0.911325838,-1.370649618,-0.940280958,no
-0.76998036,-0.352076453,-1.211519194,-0.940280958,no
0.381526963,1.244676961,-1.250148681,-0.940280958,no
-1.153816135,0.515724315,-1.148674208,-0.940280958,yes
0.669403794,-0.587346884,0.775304865,0.845170093,no
-1.057857191,-0.375217807,-1.357965309,-0.940280958,no
0.477485907,-0.606631346,-1.277823537,-0.940280958,no
-0.386144586,-0.649057161,0.772422068,0.845170093,no
-0.865939304,0.153176439,0.712459879,0.331679907,no
-0.098267755,0.585148377,-1.338938845,-0.940280958,no
-0.098267755,-0.691482976,0.772422068,0.845170093,no
-0.290185642,-0.868900022,0.230456132,0.398115295,no
0.861321682,-0.406072946,-1.357965309,-1.257233122,no
-0.865939304,1.287102776,-1.361424666,-1.257233122,yes
-1.345734022,-0.521779715,-1.277823537,-0.940280958,no
-0.290185642,-0.930610299,0.328471248,0.398115295,no
1.3411164,-0.012669931,0.712459879,0.331679907,no
-1.345734022,0.585148377,-1.370649618,-0.940280958,no
-1.249775079,-0.606631346,-1.322795179,-0.940280958,no
-0.290185642,-0.745479468,0.712459879,0.331679907,no
1.820911118,-0.070523315,-1.607039015,-1.257233122,no
0.093650133,-0.795619068,0.772998627,0.845170093,no
0.189609076,1.233106284,0.775304865,0.845170093,no
-0.002308811,1.850209053,0.713036439,0.331679907,no
-1.345734022,-0.479353899,0.772998627,0.845170093,no
-0.578062473,2.733437391,-1.620876444,-2.428156834,yes
0.28556802,0.157033331,0.712459879,0.331679907,no
1.437075344,-0.355933346,0.772422068,0.845170093,no
0.957280625,1.352669945,0.328471248,0.398115295,no
-1.057857191,-0.124519807,-1.370649618,-0.940280958,no
1.437075344,-0.579633099,0.771845508,0.845170093,no
0.861321682,-0.529493499,-1.312993667,-0.940280958,no
-0.961898248,0.079895485,0.771845508,0.845170093,no
-0.865939304,-0.159231838,0.772422068,0.845170093,no
1.437075344,0.083752377,0.774728306,0.845170093,no
0.381526963,-0.845758668,0.771268949,0.845170093,no
0.861321682,-0.475497007,-1.357965309,-0.940280958,no
-0.386144586,2.14718976,0.714189558,0.331679907,no
0.093650133,-0.957608545,-1.367190261,-0.940280958,no
1.820911118,0.0220421,0.774151746,0.845170093,no
-0.482103529,-0.938324084,-1.349316916,-0.940280958,no
-0.674021417,-0.274938607,-1.1573226,-0.940280958,yes
0.381526963,-0.436928084,0.771845508,0.845170093,no
-0.482103529,3.419964221,0.262166905,0.398115295,no
-0.674021417,1.537800776,-1.260526752,-0.940280958,yes
-1.345734022,-0.787905284,-1.322795179,-0.940280958,no
0.381526963,-0.460069438,0.712459879,0.331679907,no
1.149198513,-0.062809531,-1.355659071,-0.940280958,no
1.149198513,1.128970192,0.777611103,0.845170093,no
-0.194226698,-0.471640115,0.328471248,0.398115295,no
-1.153816135,10.86762326,-1.142332053,-0.940280958,yes
-0.194226698,-0.41378673,-1.277823537,-0.940280958,no
1.053239569,-0.224799007,-1.300885917,-0.940280958,yes
-0.386144586,-0.506352146,-1.318759262,-0.940280958,no
-0.578062473,-0.286509284,0.775881425,0.845170093,no
-0.098267755,-0.695339869,0.328471248,0.398115295,no
-0.002308811,-0.633629592,-1.362001225,-0.940280958,no
-0.194226698,-0.880470699,-1.338938845,-0.940280958,no
-0.865939304,-0.336648884,0.306561987,0.398115295,no
-0.098267755,2.166474222,0.772422068,0.845170093,no
-0.098267755,-0.579633099,0.71188332,0.331679907,no
-0.098267755,-0.386788484,-1.338938845,-0.940280958,no
1.724952175,-0.575776207,0.773575187,0.845170093,no
1.053239569,-0.008813038,0.713612998,0.331679907,no
0.861321682,-0.348219561,-1.653163776,-2.069682553,no
-1.249775079,-0.394502269,-1.27494074,-0.940280958,no
-0.386144586,-0.309650638,-1.322795179,-0.940280958,no
0.093650133,0.357591731,-1.277823537,-0.940280958,no
-0.674021417,-0.560348638,0.772998627,0.845170093,no
1.724952175,0.662286223,-1.300885917,-0.940280958,yes
-1.153816135,-0.490924576,0.771845508,0.845170093,no
-0.674021417,1.649650653,0.777611103,0.845170093,no
1.3411164,-0.147661161,0.774151746,0.845170093,no
0.28556802,-0.390645376,-1.312993667,-0.940280958,no
0.477485907,-0.591203776,0.774151746,0.845170093,no
-0.002308811,-0.718481222,0.306561987,0.398115295,no
-1.057857191,0.947696253,0.770692389,0.845170093,no
0.28556802,-0.757050145,0.772998627,0.845170093,no
-1.153816135,-0.274938607,-1.569562647,-2.428156834,yes
-1.153816135,0.492582961,0.71130676,0.331679907,no
1.149198513,0.338307269,0.71130676,0.331679907,no
-1.153816135,0.064467916,-1.586859433,-1.257233122,yes
-0.290185642,-0.244083469,0.71188332,0.331679907,no
